sigla_uf,sexo,grau_instrucao,faixa_etaria,media_salarial
SE,01,03,81+,1392.6666666666667
SE,01,03,46-60,1966.4346445098868
SE,02,03,36-45,1600.7347023809523
SE,02,03,46-60,1877.0756057007125
SE,02,03,61-80,2337.0940654205619
SE,01,04,26-35,1647.9041094199915
SE,01,04,61-80,3130.654383561643
SE,01,04,81+,2205.51
SE,02,04,18-25,1301.3898125
SE,01,04,18-25,1391.1109761295822
SE,02,04,36-45,1541.2328795379533
SE,01,04,0-17,1338.7349337748349
SE,01,04,36-45,1806.1939628349182
SE,02,04,61-80,2727.06358649789
SE,02,04,81+,3705.9759999999997
SE,02,04,46-60,1874.604500991408
SE,02,04,26-35,1436.0943926380369
SE,01,04,46-60,2084.0307335295447
SE,02,04,0-17,934.81905882352964
SE,01,05,36-45,2022.4772070599774
SE,02,05,18-25,1338.8466352941182
SE,01,05,18-25,1452.24469941349
SE,01,05,46-60,2300.9217890941882
SE,02,05,46-60,2160.6462234748014
SE,02,05,36-45,1846.6753689668922
SE,01,05,0-17,1777.723459119497
SE,01,05,61-80,3014.2871869918708
SE,02,05,81+,5320.012
SE,01,05,81+,2055.2375
SE,01,05,26-35,1778.0572851247082
SE,02,05,61-80,2743.0088376383765
SE,02,05,0-17,1335.9102197802197
SE,02,05,26-35,1629.8886399041342
SE,01,06,46-60,2482.0025043349028
SE,02,06,0-17,865.28032567049775
SE,02,06,46-60,2004.6011239860948
SE,02,06,36-45,1712.7527731092437
SE,01,06,61-80,3422.9543396226409
SE,02,06,26-35,1598.1986338242764
SE,02,06,61-80,3004.4392672413796
SE,01,06,36-45,1942.1124306122447
SE,01,06,0-17,847.97240063593
SE,01,06,81+,1492.92
SE,01,06,18-25,1323.9629499299717
SE,02,06,18-25,1114.9740514184393
SE,01,06,26-35,1761.3415837966641
SE,02,06,81+,3426.2571428571432
SE,02,07,26-35,1720.0873115018715
SE,02,07,36-45,1990.2284326194983
SE,01,07,61-80,4061.3538070948293
SE,01,07,36-45,2370.96803607542
SE,02,07,18-25,1395.6198183367553
SE,01,07,0-17,2801.623477246208
SE,02,07,81+,3753.2632142857142
SE,02,07,61-80,3970.16385972651
SE,01,07,18-25,1478.0889356000578
SE,01,07,26-35,1948.46601900961
SE,02,07,46-60,2509.1678033109783
SE,02,07,0-17,2780.8500866738891
SE,01,07,81+,4002.0889473684206
SE,01,07,46-60,2880.9673881462504
SE,02,08,36-45,2802.3233543307092
SE,02,08,61-80,4989.036016597508
SE,01,08,46-60,5833.490324015248
SE,02,08,18-25,1668.699213217938
SE,01,08,18-25,1866.8871632124356
SE,01,08,26-35,3089.2321598211793
SE,02,08,46-60,3931.2350451354068
SE,01,08,0-17,4060.4626530612231
SE,01,08,36-45,4568.8493463344157
SE,01,08,61-80,6981.6276818181832
SE,02,08,26-35,2293.1279677970242
SE,02,08,0-17,3458.7935766423357
SE,01,09,36-45,7505.8282554798443
SE,01,09,26-35,4351.2441001855295
SE,02,09,0-17,5917.2181216320232
SE,02,09,26-35,3284.2776713782887
SE,02,09,36-45,4927.2273825597767
SE,01,09,0-17,7598.0441822721577
SE,01,09,81+,10544.1525
SE,02,09,81+,5575.6299999999992
SE,01,09,46-60,10923.144510824313
SE,02,09,46-60,7343.81285007854
SE,01,09,61-80,13592.5946339203
SE,02,09,61-80,10019.754651913325
SE,01,09,18-25,2508.0055272727268
SE,02,09,18-25,2398.070259287927
SE,02,10,61-80,9634.1420000000016
SE,02,10,36-45,7369.1700686106369
SE,01,10,26-35,4514.7994966442957
SE,02,10,26-35,3905.0456313131317
SE,02,10,46-60,10086.949943820224
SE,01,10,61-80,14008.93458333333
SE,02,10,0-17,7248.3145454545465
SE,01,10,18-25,2568.1036363636363
SE,01,10,36-45,9532.7645633187785
SE,02,10,18-25,4445.1058333333331
SE,01,10,0-17,7755.375
SE,01,10,46-60,12533.935740740741
SE,01,11,36-45,12039.078577075095
SE,01,11,0-17,18892.7825
SE,02,11,61-80,15510.715
SE,01,11,46-60,15735.136529411762
SE,02,11,46-60,12616.691336633659
SE,01,11,18-25,1306.78
SE,02,11,36-45,10106.211015624998
SE,01,11,26-35,7120.9522222222222
SE,01,11,61-80,19614.102105263155
SE,02,11,0-17,4761.4125
SE,02,11,26-35,6384.76043478261
SP,02,01,61-80,2052.1955362946915
SP,01,01,81+,3321.22675
SP,01,01,61-80,2688.1727990511695
SP,01,01,36-45,2957.32891261062
SP,01,01,18-25,1972.8803506387605
SP,01,01,46-60,2779.9558978914015
SP,02,01,18-25,1687.8267061781607
SP,02,01,46-60,2060.6543878809225
SP,02,01,0-17,1261.0033333333331
SP,02,01,26-35,2208.5195280612252
SP,02,01,36-45,2359.3922596049479
SP,01,01,0-17,2547.6279207920793
SP,02,01,81+,1889.0933333333332
SP,01,01,26-35,2594.4589925140363
SP,02,02,36-45,1802.1287520210794
SP,01,02,18-25,1924.630069423253
SP,01,02,81+,2726.2034246575327
SP,01,02,0-17,3971.0214927905004
SP,01,02,36-45,2613.507391764324
SP,01,02,26-35,2290.7257588719895
SP,02,02,0-17,1517.3511842105263
SP,02,02,26-35,1714.954823496581
SP,02,02,61-80,2750.9076792750188
SP,01,02,61-80,3161.3228653694136
SP,02,02,18-25,1544.675037313433
SP,02,02,46-60,2130.7966731622805
SP,01,02,46-60,2969.1422763106034
SP,02,02,81+,4263.1827692307679
SP,01,03,46-60,3164.8433968146965
SP,01,03,36-45,2765.6811383612453
SP,02,03,26-35,1785.8953974527885
SP,02,03,46-60,1996.6242428636156
SP,02,03,61-80,2348.6167635283477
SP,02,03,81+,2769.4701666666665
SP,02,03,0-17,1020.5782499999997
SP,01,03,81+,3269.8131034482776
SP,01,03,0-17,1596.1861346633418
SP,02,03,36-45,1878.2885198258621
SP,01,03,26-35,2301.8381694458076
SP,01,03,18-25,1892.8472598177821
SP,02,03,18-25,1615.7323047953805
SP,01,03,61-80,3322.0291314193873
SP,01,04,61-80,3213.5704877058688
SP,02,04,46-60,1892.0098582181222
SP,01,04,26-35,2305.0099021957244
SP,01,04,36-45,2748.5122149551603
SP,02,04,18-25,1503.6530611544729
SP,02,04,81+,2086.164418604651
SP,02,04,26-35,1679.7291753198429
SP,01,04,46-60,3116.7383801461615
SP,01,04,81+,2993.7235
SP,01,04,18-25,1891.5425432598549
SP,02,04,36-45,1773.7744874479192
SP,02,04,0-17,870.43706476802913
SP,02,04,61-80,2132.4931870381915
SP,01,04,0-17,1342.8904873781557
SP,01,05,18-25,1877.5903891256148
SP,02,05,0-17,1078.9296212832548
SP,01,05,36-45,2832.0174636726915
SP,02,05,26-35,1804.4198537878613
SP,02,05,81+,1971.0878571428568
SP,01,05,61-80,3214.7046746596734
SP,01,05,0-17,1675.3241344032094
SP,02,05,36-45,1912.9403456065447
SP,02,05,46-60,2033.1452539615748
SP,02,05,18-25,1590.0728628436884
SP,02,05,61-80,2336.8290322709172
SP,01,05,81+,2945.3552941176472
SP,01,05,46-60,3198.4534580403388
SP,01,05,26-35,2359.8391894500005
SP,02,06,18-25,1476.4297315921594
SP,01,06,36-45,2873.63686168519
SP,02,06,61-80,2289.8877631578948
SP,02,06,0-17,1016.4610812455358
SP,02,06,26-35,1910.6240638407862
SP,01,06,18-25,1761.3749569768606
SP,02,06,46-60,2078.8968637164085
SP,02,06,81+,4624.1461363636372
SP,01,06,61-80,3196.1901559743765
SP,01,06,0-17,1086.8473639913818
SP,02,06,36-45,1990.9543501067483
SP,01,06,26-35,2428.9169866334873
SP,01,06,46-60,3136.1909519792939
SP,01,06,81+,3234.836338028168
SP,01,07,26-35,2607.3155518710146
SP,02,07,61-80,2939.9527933518375
SP,01,07,36-45,3252.9317718121506
SP,02,07,26-35,2127.5241572669929
SP,01,07,18-25,1941.0744585917466
SP,02,07,46-60,2523.4457522975381
SP,02,07,36-45,2385.4189639774954
SP,02,07,18-25,1726.4389220348505
SP,01,07,0-17,1927.6055331960072
SP,02,07,81+,2323.0138129496395
SP,02,07,0-17,1374.5782913025387
SP,01,07,61-80,3647.9013222813064
SP,01,07,46-60,3575.0812915690772
SP,01,07,81+,3880.1243986254303
SP,01,08,46-60,6892.9090290397271
SP,02,08,61-80,5219.64274467576
SP,01,08,0-17,3290.6296452702704
SP,01,08,26-35,4684.0796516467281
SP,02,08,81+,8293.2918181818168
SP,01,08,36-45,5891.3157725486417
SP,01,08,81+,6304.52911764706
SP,02,08,18-25,2481.414224640359
SP,01,08,61-80,7921.11336883749
SP,02,08,36-45,3826.5422291133309
SP,02,08,26-35,3490.8733103826335
SP,02,08,46-60,4181.8315778490323
SP,02,08,0-17,2207.5382448036958
SP,01,08,18-25,3037.2643585827727
SP,02,09,0-17,7431.4021707757056
SP,01,09,0-17,21571.311915797607
SP,01,09,36-45,10685.623486221488
SP,02,09,18-25,3206.3416952515295
SP,02,09,26-35,5448.4097234772953
SP,01,09,26-35,7447.2675641705709
SP,02,09,61-80,8260.0441510985947
SP,01,09,46-60,12694.667773665224
SP,01,09,61-80,13471.481724541827
SP,02,09,46-60,7728.4105296114312
SP,01,09,18-25,3885.4967476049765
SP,02,09,36-45,6995.2810608131431
SP,01,09,81+,10841.021497418245
SP,02,09,81+,7066.6213278008281
SP,02,10,36-45,11458.941612319897
SP,02,10,0-17,26796.565813953493
SP,02,10,61-80,11503.683717720383
SP,01,10,26-35,11015.530668934236
SP,02,10,26-35,8284.3803562209632
SP,01,10,46-60,18036.1366755885
SP,01,10,18-25,4534.5029947916682
SP,01,10,61-80,13555.597160606058
SP,02,10,18-25,3271.173938730853
SP,01,10,81+,15207.767857142862
SP,02,10,81+,7077.2037500000006
SP,02,10,46-60,12180.798990437255
SP,01,10,36-45,16465.421861208251
SP,01,10,0-17,37541.007768595045
SP,02,11,18-25,2287.6947272727266
SP,01,11,0-17,25630.055151515149
SP,02,11,81+,14739.484634146338
SP,01,11,46-60,17447.797085647733
SP,01,11,18-25,2658.4026511627908
SP,02,11,61-80,18379.537587376992
SP,02,11,26-35,7668.4178289308184
SP,01,11,81+,13164.372151898733
SP,02,11,36-45,10529.33095648877
SP,01,11,61-80,20619.49979414952
SP,02,11,0-17,21156.2080952381
SP,01,11,36-45,13627.683325410544
SP,02,11,46-60,13801.306298113208
SP,01,11,26-35,9655.086851851851
TO,02,01,46-60,2664.5845257452561
TO,02,01,61-80,2206.1174137931039
TO,01,01,81+,7382.79
TO,01,01,61-80,1898.5944162436542
TO,01,01,46-60,1962.0488687299899
TO,01,01,26-35,1932.2170674486802
TO,01,01,0-17,1601.19
TO,02,01,26-35,1934.7078750000003
TO,01,01,36-45,2003.3514384748707
TO,02,01,81+,2046.23
TO,02,01,36-45,2159.8276300578041
TO,01,01,18-25,1683.0345270270273
TO,02,01,0-17,772.31
TO,02,01,18-25,1653.2284374999995
TO,02,02,46-60,1542.1840458530003
TO,02,02,61-80,1588.0159450171827
TO,02,02,26-35,1521.6540082644633
TO,02,02,36-45,1490.936471215352
TO,01,02,46-60,2030.3037726167972
TO,02,02,0-17,660.44
TO,01,02,26-35,1865.848578754579
TO,01,02,81+,1561.668
TO,01,02,0-17,2474.8016666666663
TO,01,02,61-80,1929.4798539435242
TO,02,02,18-25,1476.2121875
TO,01,02,36-45,2000.2956958450989
TO,01,02,18-25,1578.1072676579922
TO,01,03,46-60,2356.8836049382721
TO,02,03,26-35,1577.9522826086959
TO,02,03,61-80,2351.446274509804
TO,02,03,18-25,1377.9509375
TO,02,03,0-17,814.88
TO,02,03,46-60,1962.1194095940957
TO,01,03,36-45,2209.2908745247155
TO,02,03,36-45,1607.7059
TO,01,03,0-17,1181.35
TO,01,03,18-25,1695.1522865853658
TO,01,03,26-35,1903.9050390625002
TO,01,03,61-80,2475.471951219512
TO,02,04,36-45,1601.1755555555558
TO,01,04,18-25,1705.0664622930713
TO,02,04,18-25,1362.3055952380955
TO,01,04,46-60,2370.2472991639415
TO,01,04,26-35,2063.1751342024536
TO,01,04,36-45,2266.8931578947372
TO,02,04,26-35,1491.0694936708858
TO,01,04,0-17,892.20142857142855
TO,01,04,61-80,2412.5678059071729
TO,02,04,0-17,834.66529411764714
TO,02,04,61-80,1943.7960550458718
TO,02,04,46-60,1645.6565922444179
TO,02,05,61-80,2108.7791756272409
TO,01,05,61-80,2562.4323410404622
TO,01,05,81+,2248.798
TO,01,05,46-60,2424.3708875475077
TO,02,05,18-25,1452.6373735408561
TO,02,05,0-17,1367.901875
TO,01,05,18-25,1744.5583835252439
TO,01,05,36-45,2334.7155920906457
TO,02,05,36-45,1707.6407364729457
TO,02,05,46-60,1857.2680283114255
TO,02,05,26-35,1595.5024568288857
TO,01,05,0-17,1351.1767187500006
TO,01,05,26-35,2115.819291992188
TO,02,06,26-35,1643.6637708830551
TO,01,06,18-25,1589.8135714285713
TO,02,06,18-25,1190.7548674911659
TO,01,06,46-60,2504.064781186094
TO,01,06,0-17,839.27678498293517
TO,02,06,61-80,2359.06618556701
TO,01,06,26-35,2149.15164525487
TO,02,06,36-45,1747.6597188175917
TO,01,06,81+,3570.1
TO,01,06,36-45,2419.5089451476792
TO,02,06,46-60,1912.8760017652251
TO,01,06,61-80,2520.0326424870464
TO,02,06,0-17,722.22321751216134
TO,01,07,0-17,1907.3200228571432
TO,01,07,61-80,3075.3074295572178
TO,02,07,61-80,2924.9941804320206
TO,02,07,81+,3795.1189999999992
TO,01,07,81+,4032.3875
TO,01,07,18-25,1720.2862604626043
TO,02,07,36-45,2104.9837449697311
TO,01,07,46-60,3104.4103406461909
TO,02,07,0-17,2555.9554523227384
TO,01,07,36-45,2708.1028267237771
TO,02,07,18-25,1531.0478424238522
TO,02,07,46-60,2460.3859278937384
TO,02,07,26-35,1864.8878433662862
TO,01,07,26-35,2294.2099757129731
TO,01,08,61-80,5403.9186363636354
TO,02,08,36-45,2874.4141804635751
TO,01,08,0-17,4950.4438709677443
TO,02,08,18-25,1777.2449110429452
TO,02,08,61-80,6609.1095
TO,02,08,81+,1356.98
TO,02,08,26-35,2413.146092669434
TO,01,08,36-45,4501.7933265306146
TO,01,08,18-25,2128.3130742808062
TO,01,08,26-35,3255.6214339622634
TO,01,08,46-60,5307.0751500000006
TO,02,08,0-17,2542.0464285714288
TO,02,08,46-60,3802.9841078066929
TO,01,09,36-45,7658.3598162053113
TO,02,09,46-60,6346.8396478234572
TO,02,09,36-45,4979.8985695419888
TO,02,09,18-25,2844.5344864479321
TO,02,09,26-35,3810.6158189471112
TO,01,09,18-25,3113.3794651320236
TO,01,09,81+,19405.13
TO,02,09,61-80,7590.8252513534408
TO,01,09,61-80,12558.450123171673
TO,02,09,0-17,6101.0082583454287
TO,01,09,0-17,6139.2590465631911
TO,01,09,26-35,5094.1139532862571
TO,01,09,46-60,10270.105955576122
TO,02,10,46-60,10626.253466666665
TO,02,10,18-25,5052.4766666666674
TO,02,10,0-17,6549.99
TO,01,10,61-80,11711.911666666665
TO,01,10,26-35,7371.3117123287666
TO,01,10,46-60,12152.002646048108
TO,01,10,18-25,3188.1716666666671
TO,02,10,61-80,9603.3415384615364
TO,02,10,26-35,6935.9847094801235
TO,01,10,36-45,10864.969999999996
TO,02,10,36-45,9533.0976720647777
TO,01,11,36-45,14297.99713896458
TO,02,11,18-25,2540.4533333333334
TO,01,11,26-35,10863.714899999999
TO,01,11,46-60,16658.216431226767
TO,02,11,46-60,15286.994429065742
TO,01,11,61-80,17785.957105263158
TO,02,11,61-80,14682.803999999998
TO,02,11,36-45,13345.39922879177
TO,02,11,26-35,9246.0693
TO,02,11,0-17,8348.795
TO,01,11,18-25,1443.4299999999998
