Renda_Total,log_renda,Sexo,Cor_Raca,UF,Escolaridade_Num,Escolaridade_Label,Idade,Setor_Economico,Area_Atuacao,Faixa_Etaria
1130.0,7.030857476116121,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,36,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Parda,Rondônia,7.0,Médio completo,42,Desconhecido,Agricultura,36-45
1140.0,7.039660349862076,Masculino,Parda,Rondônia,,,28,Desconhecido,Serviços,26-35
1160.0,7.057036981697891,Masculino,Branca,Rondônia,12.0,Doutorado incompleto,39,Desconhecido,Indústria,36-45
2121130.0,14.567459994958734,Masculino,Parda,Rondônia,7.0,Médio completo,48,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,30,Desconhecido,,26-35
1170.0,7.065613363597717,Masculino,Branca,Rondônia,13.0,Doutorado completo,41,Desconhecido,Serviços,36-45
2111130.0,14.562734380802748,Feminino,Parda,Rondônia,7.0,Médio completo,57,Desconhecido,,46-60
1160.0,7.057036981697891,Masculino,Parda,Rondônia,13.0,Doutorado completo,54,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,21,Desconhecido,Serviços,18-25
2.0,1.0986122886681098,Masculino,Parda,Rondônia,8.0,Superior incompleto,47,Desconhecido,,46-60
2321120.0,14.657560816599133,Masculino,Branca,Rondônia,7.0,Médio completo,24,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,Rondônia,,,72,Desconhecido,Comércio,61-80
20.0,3.044522437723423,Feminino,Parda,Rondônia,7.0,Médio completo,61,Desconhecido,Agricultura,61-80
1150.0,7.048386408721883,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,45,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,40,Desconhecido,Comércio,36-45
1121140.0,13.929857474697664,Masculino,Parda,Rondônia,,,57,Desconhecido,,46-60
1150.0,7.048386408721883,Masculino,Parda,Rondônia,,,55,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,61,Desconhecido,Serviços,61-80
1150.0,7.048386408721883,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,58,Desconhecido,Serviços,46-60
2111140.0,14.56273911758901,Masculino,Parda,Rondônia,7.0,Médio completo,52,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,Rondônia,7.0,Médio completo,47,Desconhecido,,46-60
2111120.0,14.56272964399405,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,42,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
1140.0,7.039660349862076,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,62,Desconhecido,Serviços,61-80
1130.0,7.030857476116121,Masculino,Preta,Rondônia,11.0,Mestrado completo,55,Desconhecido,Serviços,46-60
1140.0,7.039660349862076,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,28,Desconhecido,Serviços,26-35
1150.0,7.048386408721883,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,41,Desconhecido,Serviços,36-45
1150.0,7.048386408721883,Feminino,Parda,Rondônia,13.0,Doutorado completo,39,Desconhecido,Serviços,36-45
2111120.0,14.56272964399405,Masculino,Preta,Rondônia,7.0,Médio completo,41,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,30,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,40,Desconhecido,Serviços,36-45
1140.0,7.039660349862076,Masculino,Parda,Rondônia,12.0,Doutorado incompleto,43,Desconhecido,Serviços,36-45
2121120.0,14.567455280481612,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,18,Desconhecido,,18-25
12.0,2.5649493574615367,Masculino,Parda,Rondônia,7.0,Médio completo,35,Desconhecido,Comércio,26-35
2111120.0,14.56272964399405,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,27,Desconhecido,,26-35
1130.0,7.030857476116121,Feminino,Parda,Rondônia,,,43,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Masculino,Parda,Rondônia,,,14,Desconhecido,,0-17
20.0,3.044522437723423,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,47,Desconhecido,Agricultura,46-60
2121120.0,14.567455280481612,Feminino,Parda,Rondônia,7.0,Médio completo,46,Desconhecido,,46-60
1160.0,7.057036981697891,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,57,Desconhecido,Serviços,46-60
2621120.0,14.7791126468256,Masculino,Parda,Rondônia,7.0,Médio completo,23,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,33,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Branca,Rondônia,8.0,Superior incompleto,45,Desconhecido,Comércio,36-45
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,69,Desconhecido,Serviços,61-80
1.0,0.6931471805599453,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,54,Desconhecido,,46-60
2321140.0,14.65756943308825,Masculino,Preta,Rondônia,10.0,Mestrado incompleto,24,Desconhecido,,18-25
2111140.0,14.56273911758901,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,55,Desconhecido,Administração Pública,46-60
20.0,3.044522437723423,Feminino,Parda,Rondônia,,,42,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,61,Desconhecido,,61-80
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,43,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Preta,Rondônia,7.0,Médio completo,47,Desconhecido,,46-60
2111150.0,14.562743854352833,Masculino,Branca,Rondônia,7.0,Médio completo,43,Desconhecido,,36-45
2111160.0,14.562748591094222,Feminino,Branca,Rondônia,7.0,Médio completo,61,Desconhecido,,61-80
2.0,1.0986122886681098,Masculino,Branca,Rondônia,7.0,Médio completo,29,Desconhecido,,26-35
1150.0,7.048386408721883,Feminino,Parda,Rondônia,14.0,Alfabetização adultos,58,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,53,Desconhecido,Serviços,46-60
1160.0,7.057036981697891,Masculino,Branca,Rondônia,12.0,Doutorado incompleto,54,Desconhecido,Indústria,46-60
2.0,1.0986122886681098,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,26,Desconhecido,Agricultura,26-35
2121130.0,14.567459994958734,Masculino,Amarela,Rondônia,10.0,Mestrado incompleto,38,Desconhecido,,36-45
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,43,Desconhecido,Serviços,36-45
1160.0,7.057036981697891,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,54,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Parda,Rondônia,,,32,Desconhecido,,26-35
2111140.0,14.56273911758901,Masculino,Parda,Rondônia,7.0,Médio completo,50,Desconhecido,,46-60
2111120.0,14.56272964399405,Feminino,Parda,Rondônia,7.0,Médio completo,48,Desconhecido,,46-60
2111170.0,14.562753327813171,Masculino,Branca,Rondônia,7.0,Médio completo,55,Desconhecido,,46-60
2111150.0,14.562743854352833,Masculino,Indígena,Rondônia,10.0,Mestrado incompleto,39,Desconhecido,,36-45
1111140.0,13.920897973260303,Masculino,Branca,Rondônia,7.0,Médio completo,52,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,Rondônia,10.0,Mestrado incompleto,21,Desconhecido,,18-25
2311130.0,14.653247573067528,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,30,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Parda,Rondônia,7.0,Médio completo,50,Desconhecido,Agricultura,46-60
40.0,3.713572066704308,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,38,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Masculino,Preta,Rondônia,10.0,Mestrado incompleto,55,Desconhecido,Comércio,46-60
2621130.0,14.77911646197985,Feminino,Parda,Rondônia,7.0,Médio completo,39,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Masculino,Parda,Rondônia,,,69,Desconhecido,Comércio,61-80
2121120.0,14.567455280481612,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,32,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Parda,Rondônia,,,45,Desconhecido,Agricultura,36-45
1150.0,7.048386408721883,Feminino,Branca,Rondônia,13.0,Doutorado completo,46,Desconhecido,Serviços,46-60
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,45,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,Rondônia,7.0,Médio completo,43,Desconhecido,Comércio,36-45
2111140.0,14.56273911758901,Masculino,Parda,Rondônia,7.0,Médio completo,57,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,42,Desconhecido,,36-45
90.0,4.51085950651685,Masculino,Parda,Rondônia,,,17,Desconhecido,Comércio,0-17
1130.0,7.030857476116121,Masculino,Parda,Rondônia,12.0,Doutorado incompleto,57,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Feminino,Parda,Rondônia,7.0,Médio completo,22,Desconhecido,Comércio,18-25
2111170.0,14.562753327813171,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,61,Desconhecido,,61-80
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,44,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Feminino,Branca,Rondônia,13.0,Doutorado completo,52,Desconhecido,Serviços,46-60
1111210.0,13.920960969581337,Masculino,Branca,Rondônia,11.0,Mestrado completo,57,Desconhecido,,46-60
3.0,1.3862943611198906,Masculino,Parda,Rondônia,7.0,Médio completo,45,Desconhecido,Comércio,36-45
2111130.0,14.562734380802748,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,46,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,24,Desconhecido,Comércio,18-25
1160.0,7.057036981697891,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,29,Desconhecido,Serviços,26-35
12.0,2.5649493574615367,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,50,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Branca,Rondônia,7.0,Médio completo,48,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,55,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,46,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Parda,Rondônia,7.0,Médio completo,56,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Feminino,Parda,Rondônia,,,28,Desconhecido,Comércio,26-35
1130.0,7.030857476116121,Feminino,Branca,Rondônia,7.0,Médio completo,58,Desconhecido,Serviços,46-60
2111150.0,14.562743854352833,Masculino,Branca,Rondônia,11.0,Mestrado completo,37,Desconhecido,,36-45
1130.0,7.030857476116121,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,50,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,48,Desconhecido,Serviços,46-60
2611120.0,14.77529018900504,Masculino,Parda,Rondônia,7.0,Médio completo,38,Desconhecido,,36-45
2121110.0,14.567450565982263,Feminino,Branca,Rondônia,7.0,Médio completo,20,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Indígena,Rondônia,,,31,Desconhecido,,26-35
2111110.0,14.562724907162915,Feminino,Parda,Rondônia,7.0,Médio completo,44,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,21,Desconhecido,,18-25
2111130.0,14.562734380802748,Masculino,Branca,Rondônia,,,63,Desconhecido,,61-80
1165.0,7.061334366910438,Masculino,Parda,Rondônia,7.0,Médio completo,57,Desconhecido,Serviços,46-60
2111140.0,14.56273911758901,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,51,Desconhecido,Administração Pública,46-60
2111150.0,14.562743854352833,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,51,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Rondônia,8.0,Superior incompleto,28,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Parda,Rondônia,8.0,Superior incompleto,42,Desconhecido,,36-45
1111120.0,13.920879973582496,Masculino,Parda,Rondônia,7.0,Médio completo,52,Desconhecido,,46-60
1111130.0,13.920888973461897,Masculino,Parda,Rondônia,7.0,Médio completo,45,Desconhecido,,36-45
2221140.0,14.613531585778187,Masculino,Branca,Rondônia,7.0,Médio completo,43,Desconhecido,,36-45
2111170.0,14.562753327813171,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,52,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
1130.0,7.030857476116121,Feminino,Preta,Rondônia,10.0,Mestrado incompleto,48,Desconhecido,Serviços,46-60
1140.0,7.039660349862076,Feminino,Branca,Rondônia,10.0,Mestrado incompleto,44,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Feminino,Branca,Rondônia,,,17,Desconhecido,Comércio,0-17
1140.0,7.039660349862076,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,43,Desconhecido,Serviços,36-45
2121130.0,14.567459994958734,Masculino,Parda,Rondônia,7.0,Médio completo,46,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Rondônia,,,52,Desconhecido,,46-60
4.0,1.6094379124341003,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,52,Desconhecido,Comércio,46-60
2121130.0,14.567459994958734,Masculino,Parda,Rondônia,,,57,Desconhecido,,46-60
1150.0,7.048386408721883,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,38,Desconhecido,Serviços,36-45
12.0,2.5649493574615367,Masculino,Branca,Rondônia,7.0,Médio completo,25,Desconhecido,Comércio,18-25
2121130.0,14.567459994958734,Masculino,Parda,Rondônia,7.0,Médio completo,44,Desconhecido,,36-45
1170.0,7.065613363597717,Feminino,Branca,Rondônia,13.0,Doutorado completo,47,Desconhecido,Serviços,46-60
2121120.0,14.567455280481612,Masculino,Branca,Rondônia,7.0,Médio completo,38,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Rondônia,7.0,Médio completo,41,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Parda,Rondônia,7.0,Médio completo,41,Desconhecido,Agricultura,36-45
1.0,0.6931471805599453,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,36,Desconhecido,,36-45
2411120.0,14.695602342548547,Masculino,Preta,Rondônia,7.0,Médio completo,26,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Parda,Rondônia,7.0,Médio completo,42,Desconhecido,,36-45
1140.0,7.039660349862076,Masculino,Parda,Rondônia,12.0,Doutorado incompleto,40,Desconhecido,Serviços,36-45
1111130.0,13.920888973461897,Feminino,Branca,Rondônia,7.0,Médio completo,47,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Parda,Rondônia,7.0,Médio completo,24,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Branca,Rondônia,5.0,Fundamental completo,62,Desconhecido,Agricultura,61-80
1150.0,7.048386408721883,Feminino,Branca,Rondônia,,,49,Desconhecido,Serviços,46-60
2111140.0,14.56273911758901,Masculino,Parda,Rondônia,,,19,Desconhecido,,18-25
1150.0,7.048386408721883,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,45,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Feminino,Parda,Rondônia,,,45,Desconhecido,Serviços,36-45
2121160.0,14.567474138256744,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,53,Desconhecido,,46-60
1160.0,7.057036981697891,Masculino,Parda,Rondônia,12.0,Doutorado incompleto,61,Desconhecido,Serviços,61-80
2121120.0,14.567455280481612,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,28,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Parda,Rondônia,7.0,Médio completo,21,Desconhecido,Comércio,18-25
4.0,1.6094379124341003,Masculino,Parda,Rondônia,7.0,Médio completo,42,Desconhecido,Comércio,36-45
2321110.0,14.657556508326733,Masculino,Amarela,Rondônia,7.0,Médio completo,44,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,Rondônia,7.0,Médio completo,38,Desconhecido,Comércio,36-45
1140.0,7.039660349862076,Feminino,Parda,Rondônia,13.0,Doutorado completo,44,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Feminino,Parda,Rondônia,7.0,Médio completo,57,Desconhecido,,46-60
2111140.0,14.56273911758901,Masculino,Branca,Rondônia,12.0,Doutorado incompleto,24,Desconhecido,,18-25
2111160.0,14.562748591094222,Masculino,Branca,Rondônia,7.0,Médio completo,57,Desconhecido,Administração Pública,46-60
2.0,1.0986122886681098,Feminino,Branca,Rondônia,10.0,Mestrado incompleto,55,Desconhecido,,46-60
2111132.0,14.562735328161796,Masculino,Branca,Rondônia,7.0,Médio completo,17,Desconhecido,,0-17
1.0,0.6931471805599453,Feminino,Parda,Rondônia,,,16,Desconhecido,,0-17
1150.0,7.048386408721883,Masculino,Parda,Rondônia,,,40,Desconhecido,Serviços,36-45
1140.0,7.039660349862076,Masculino,Branca,Rondônia,14.0,Alfabetização adultos,57,Desconhecido,Serviços,46-60
1150.0,7.048386408721883,Feminino,Branca,Rondônia,13.0,Doutorado completo,52,Desconhecido,Serviços,46-60
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,53,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Branca,Rondônia,,,42,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Parda,Rondônia,,,16,Desconhecido,,0-17
2611110.0,14.775286359224976,Masculino,Parda,Rondônia,11.0,Mestrado completo,56,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,55,Desconhecido,Serviços,46-60
1150.0,7.048386408721883,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,50,Desconhecido,Serviços,46-60
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,53,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Preta,Rondônia,,,45,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,18,Desconhecido,,18-25
50.0,3.9318256327243257,Masculino,Parda,Rondônia,,,50,Desconhecido,Comércio,46-60
2621120.0,14.7791126468256,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,26,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Branca,Rondônia,12.0,Doutorado incompleto,24,Desconhecido,Serviços,18-25
1150.0,7.048386408721883,Feminino,Branca,Rondônia,13.0,Doutorado completo,41,Desconhecido,Serviços,36-45
1160.0,7.057036981697891,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,45,Desconhecido,Serviços,36-45
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,47,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,58,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Feminino,Preta,Rondônia,5.0,Fundamental completo,53,Desconhecido,Agricultura,46-60
1140.0,7.039660349862076,Feminino,Preta,Rondônia,12.0,Doutorado incompleto,39,Desconhecido,Serviços,36-45
2111120.0,14.56272964399405,Masculino,Parda,Rondônia,7.0,Médio completo,51,Desconhecido,,46-60
1150.0,7.048386408721883,Masculino,Branca,Rondônia,10.0,Mestrado incompleto,60,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Preta,Rondônia,12.0,Doutorado incompleto,56,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,33,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Rondônia,7.0,Médio completo,35,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Masculino,Parda,Rondônia,12.0,Doutorado incompleto,63,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Branca,Rondônia,10.0,Mestrado incompleto,37,Desconhecido,,36-45
1150.0,7.048386408721883,Feminino,Parda,Rondônia,12.0,Doutorado incompleto,53,Desconhecido,Serviços,46-60
11000005.0,16.21340637621704,Masculino,Parda,Rondônia,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
1160.0,7.057036981697891,Feminino,Parda,Rondônia,13.0,Doutorado completo,40,Desconhecido,Serviços,36-45
2321160.0,14.657578049503124,Masculino,Parda,Rondônia,,,39,Desconhecido,,36-45
2111130.0,14.562734380802748,Masculino,Parda,Rondônia,7.0,Médio completo,52,Desconhecido,,46-60
10.0,2.3978952727983707,Feminino,Parda,Rondônia,10.0,Mestrado incompleto,34,Desconhecido,Agricultura,26-35
1150.0,7.048386408721883,Feminino,Parda,Rondônia,,,39,Desconhecido,Serviços,36-45
1111130.0,13.920888973461897,Masculino,Parda,Rondônia,7.0,Médio completo,50,Desconhecido,,46-60
2111130.0,14.562734380802748,Feminino,Parda,Rondônia,7.0,Médio completo,53,Desconhecido,,46-60
2121120.0,14.567455280481612,Masculino,Parda,Rondônia,7.0,Médio completo,21,Desconhecido,,18-25
2111130.0,14.562734380802748,Masculino,Branca,Rondônia,6.0,Médio incompleto,74,Desconhecido,,61-80
