Idade,Escolaridade_Num,Sexo,Cor_Raca,UF,Area_Atuacao,log_renda_real,log_renda_prevista
42,10.0,0,1,16,2,3.044522437723423,2.2212997127396004
47,7.0,0,1,21,5,13.920888973461896,4.801674375421515
42,10.0,0,4,12,1,3.044522437723423,3.2467306503428937
58,10.0,1,3,5,2,3.044522437723423,1.6775942524471328
30,10.0,0,1,7,5,1.6094379124341005,7.5609285943598366
38,9.319762933421956,0,3,8,4,7.039660349862076,4.50361505215195
15,9.319762933421956,1,1,1,5,1.0986122886681098,1.9790655196178109
35,13.0,1,1,18,4,7.057036981697891,7.946249380704609
40,7.0,1,1,19,5,3.044522437723423,14.181297142665274
37,10.0,1,4,9,2,1.791759469228055,2.755531662034914
36,7.0,1,2,5,5,14.567455280481612,12.010973557699865
57,12.0,0,1,20,5,0.6931471805599453,1.578573619060895
36,10.0,1,3,9,4,7.057036981697891,3.9472218324887236
32,10.0,0,1,13,1,3.044522437723423,7.706893199073843
39,12.0,0,3,20,2,3.044522437723423,3.152696875987465
44,10.0,1,3,24,3,7.057036981697891,6.992421595784339
38,14.0,0,3,22,4,7.039660349862076,7.020111954107446
21,10.0,1,1,6,2,1.0986122886681098,2.7375919686930676
35,10.0,0,3,11,2,3.044522437723423,3.2744313251520474
50,12.0,1,1,19,4,7.057036981697891,7.040811038015285
52,7.0,0,4,26,1,2.5649493574615367,2.0916991674665253
81,5.0,1,3,13,5,1.0986122886681098,1.1800751979201032
44,10.0,0,3,15,4,3.044522437723423,5.432678094933762
50,7.0,1,4,24,5,1.0986122886681098,3.5806226517103483
23,10.0,0,3,2,2,1.0986122886681098,2.6702590523884533
44,10.0,0,3,18,4,3.1354942159291497,4.21218180822655
50,11.0,1,4,26,4,7.039660349862076,6.712920935475606
51,7.0,0,3,11,1,3.044522437723423,2.9807597667121892
50,12.0,1,3,2,4,7.123672785204607,7.0491638249707655
45,7.0,0,3,14,4,7.023758954738443,3.7952112317775515
52,12.0,0,1,12,4,7.023758954738443,7.053733885351367
47,7.0,1,3,1,2,1.0986122886681098,1.6045489274224911
55,15.0,0,3,15,0,3.9318256327243257,5.313088443418657
49,13.0,0,3,10,4,7.048386408721883,7.024533655956342
24,10.0,1,1,16,2,3.044522437723423,2.8125475390307595
70,9.319762933421956,1,3,9,5,14.699737083691971,4.956165096082163
59,10.0,0,1,19,4,7.030857476116121,7.00638582109949
74,6.0,1,1,21,5,14.562734380802748,13.65138685334074
40,7.0,1,3,15,5,1.0986122886681098,12.54447032332272
26,12.0,0,2,22,5,4.394449154672439,2.470235378064685
47,7.0,1,1,17,5,0.6931471805599453,2.3993159625405687
51,7.0,0,3,15,5,14.567450565982265,1.2793742429174628
63,12.0,0,3,14,4,7.048386408721883,7.044613065666593
28,10.0,0,3,9,5,1.0986122886681098,0.8678350646365459
74,5.0,0,1,13,5,1.0986122886681098,2.5704516485448057
35,7.0,0,3,8,2,1.0986122886681098,2.500422919915757
40,12.0,0,1,6,3,7.065613363597717,7.057016501374151
44,7.0,1,3,26,4,7.039660349862076,2.1341403647026325
24,9.319762933421956,1,1,19,3,7.039660349862076,7.1996806619716915
32,7.0,0,1,25,5,0.6931471805599453,2.0164050633160624
23,10.0,1,3,0,2,1.0986122886681098,1.6987850745083812
65,7.0,0,3,15,5,0.6931471805599453,2.5079398253648617
38,10.0,0,1,13,5,14.562734380802748,7.148848816709602
46,10.0,0,1,14,1,3.9318256327243257,2.5225312086309772
36,9.319762933421956,1,1,25,5,3.044522437723423,12.833058394440878
40,13.0,0,3,24,4,7.048386408721883,7.052306383243551
59,8.0,1,3,17,5,0.6931471805599453,1.4800694898775983
46,7.0,1,1,14,5,14.086385427353909,8.979921944410247
42,7.0,1,3,22,5,14.567455280481612,6.114802916931507
64,7.0,1,1,7,5,0.6931471805599453,9.937754125812269
53,13.0,0,3,8,4,4.110873864173311,7.0460069801885
36,7.0,1,3,17,2,3.044522437723423,3.1568134191535915
48,7.0,1,4,26,5,1.0986122886681098,4.4853770973098035
53,9.319762933421956,1,3,5,5,14.699765995620456,5.857219732071484
41,12.0,0,3,11,4,7.048386408721883,6.764926581122991
17,9.319762933421956,1,3,22,2,3.044522437723423,3.1969926535383593
49,9.319762933421956,0,3,4,5,1.0986122886681098,5.92559519865799
53,10.0,1,3,24,2,4.394449154672439,3.091666708693643
63,10.0,1,3,25,4,7.039660349862076,6.796499073162231
63,5.0,1,3,26,2,3.044522437723423,3.4982254381395306
16,9.319762933421956,0,4,17,5,0.6931471805599453,1.0280806677195788
66,12.0,1,1,26,0,13.92986639414259,14.531120324758865
40,9.319762933421956,1,3,4,5,13.920870973622096,6.976541659212049
42,10.0,0,3,11,4,7.030857476116121,5.847159837070121
34,13.0,0,1,12,4,7.048386408721883,7.050748437357964
58,7.0,1,3,3,5,0.6931471805599453,14.327228495988125
39,7.0,1,3,0,5,0.6931471805599453,14.060730963285728
24,10.0,1,3,16,2,3.044522437723423,1.733405069214722
41,7.0,1,3,24,2,3.9318256327243257,2.9872074822327277
57,10.0,0,3,12,4,7.039660349862076,4.872229232153585
20,10.0,0,3,3,5,0.6931471805599453,0.7544370877096821
34,7.0,1,3,16,2,3.9318256327243257,2.465236222955507
64,11.0,1,3,9,4,7.030857476116121,6.374124992281797
41,7.0,0,4,22,4,3.044522437723423,2.649072038575235
20,7.0,0,3,2,2,3.044522437723423,3.0905969471388617
42,10.0,0,1,16,5,0.6931471805599453,2.425400374106191
17,9.319762933421956,0,3,9,5,0.6931471805599453,1.2101757349580589
19,10.0,0,1,10,2,1.0986122886681098,2.7370509241674883
56,10.0,1,1,10,5,14.740218168326546,12.15239637168093
39,7.0,0,4,13,5,1.0986122886681098,3.404251364471754
19,10.0,0,3,1,5,0.6931471805599453,0.8773828025393788
22,10.0,0,1,24,5,0.6931471805599453,0.8480930665424316
34,10.0,1,3,8,5,0.6931471805599453,7.710516037623787
42,7.0,1,3,15,2,3.044522437723423,2.196047152817337
26,10.0,1,3,11,3,7.030857476116121,7.008063057131765
44,7.0,0,3,5,2,3.713572066704308,2.322770850567645
38,7.0,1,1,14,2,2.5649493574615367,2.8570154254191134
57,7.0,1,1,11,5,3.044522437723423,13.366915171733583
61,10.0,1,3,1,4,7.030857476116121,6.700124020760014
44,10.0,1,1,24,4,7.039660349862076,5.166938792581799
33,10.0,0,3,19,5,0.6931471805599453,1.4476600275327058
50,13.0,0,3,2,4,7.048386408721883,7.042475648542563
37,10.0,1,3,3,4,1.0986122886681098,4.573250405857946
25,10.0,1,3,2,5,14.567450565982265,3.4271113530975
64,12.0,0,1,7,4,7.039660349862076,6.459664167303112
49,10.0,0,3,15,2,3.044522437723423,3.1705660488924745
40,9.319762933421956,1,3,24,2,4.394449154672439,3.528676983974062
46,7.0,0,1,5,4,7.023758954738443,3.660229828504933
35,7.0,1,3,24,5,0.6931471805599453,14.309399514003049
43,10.0,1,3,14,5,3.044522437723423,11.38231741622446
27,10.0,0,3,0,4,3.044522437723423,5.5864067683949745
37,10.0,1,3,0,5,14.567450565982265,12.78915210395425
52,13.0,0,1,19,4,7.030857476116121,7.045173019800806
56,10.0,0,3,21,2,3.044522437723423,2.7714071472349167
46,7.0,0,3,0,2,3.044522437723423,2.2099228999879204
27,10.0,1,3,9,5,0.6931471805599453,5.872208544622624
24,9.319762933421956,1,3,11,5,1.0986122886681098,3.046674385996285
16,9.319762933421956,0,1,1,5,0.6931471805599453,0.7971745382018668
23,10.0,1,3,16,5,14.567455280481612,1.561317844565041
42,10.0,0,3,3,4,7.030857476116121,5.321573356732427
32,12.0,0,1,5,2,3.044522437723423,2.5592274469155267
21,10.0,0,1,16,2,3.044522437723423,2.9639003310574976
22,10.0,1,3,11,2,3.044522437723423,3.425212562987746
84,9.319762933421956,0,3,9,5,1.0986122886681098,6.951047205563721
51,12.0,1,1,13,4,7.065613363597717,7.056036314203145
42,7.0,1,1,5,1,3.044522437723423,3.0337832378358383
34,12.0,0,3,2,2,3.044522437723423,3.2129887787425546
48,12.0,0,3,21,4,7.030857476116121,6.962520186626253
40,10.0,1,3,10,2,3.044522437723423,3.2772666665703905
44,7.0,1,3,0,5,14.567450565982265,11.741627532329721
31,10.0,1,3,16,2,3.044522437723423,2.892906417808386
46,12.0,0,1,8,4,7.048386408721883,7.045206787339973
31,10.0,1,1,7,5,14.653251899944008,13.076727281163837
18,10.0,0,3,10,5,0.6931471805599453,0.7208539629473372
36,10.0,0,1,19,2,16.21340637621704,2.631506747111389
43,7.0,0,3,5,5,3.9889840465642745,2.546553767340173
52,7.0,0,3,9,5,0.6931471805599453,1.292372383292011
24,10.0,1,3,12,2,3.044522437723423,3.2000712144317673
57,9.319762933421956,1,4,22,5,14.567459994958734,14.549250668154848
21,10.0,1,3,22,2,3.044522437723423,2.826514274581246
62,7.0,1,1,19,5,14.562734380802748,14.201396568390255
43,10.0,0,3,1,5,3.9318256327243257,1.0984684416963122
54,9.319762933421956,0,3,14,2,3.044522437723423,2.9234862822889083
48,10.0,1,1,5,5,14.657565124852972,2.873048143647596
30,13.0,1,1,8,3,7.057036981697891,6.917554984691553
23,9.319762933421956,0,1,2,2,3.044522437723423,2.590837364760032
72,9.319762933421956,0,3,9,5,14.657556508326731,3.847025111221798
71,5.0,0,1,19,5,1.0986122886681098,2.2808971699734952
60,9.319762933421956,1,1,24,5,0.6931471805599453,13.334193195283937
25,9.319762933421956,0,3,26,2,3.871201010907891,3.055339048832641
44,7.0,1,1,3,5,13.929848555173182,11.548537985967663
14,9.319762933421956,0,1,10,5,0.6931471805599453,0.7384241176320242
50,10.0,1,3,9,5,0.6931471805599453,9.562690006118842
26,10.0,1,3,7,2,3.044522437723423,2.8574718127889778
41,7.0,0,3,22,2,1.0986122886681098,2.550671648491286
30,10.0,1,1,6,2,3.044522437723423,1.9675167899459984
40,7.0,1,3,5,5,0.6931471805599453,9.993284645942786
41,7.0,1,3,17,5,0.6931471805599453,8.017122691826989
24,10.0,0,3,14,5,1.0986122886681098,0.9474059831142487
24,10.0,0,3,2,2,3.044522437723423,2.9794430108693155
26,9.319762933421956,0,3,15,1,3.258096538021482,2.4873446138109916
19,10.0,1,3,15,3,7.030857476116121,6.909511961072435
57,7.0,1,3,10,2,3.784189633918261,3.058186708089699
27,11.0,0,4,7,1,1.0986122886681098,2.952145042825698
58,12.0,1,1,5,4,7.065613363597717,7.048307109172818
38,10.0,0,1,17,5,0.6931471805599453,1.4828965070846971
71,7.0,1,1,14,5,3.9318256327243257,6.64354385134847
51,9.319762933421956,1,1,10,4,7.057036981697891,6.729542139132929
23,11.0,1,3,1,5,0.6931471805599453,1.6544829459448491
56,7.0,0,3,7,5,0.6931471805599453,3.520776525377758
47,10.0,1,3,3,2,1.0986122886681098,3.7133754307101596
19,10.0,0,1,16,5,0.6931471805599453,0.7903075341248775
41,13.0,0,3,6,4,7.065613363597717,7.056254655493919
37,10.0,0,1,24,1,1.0986122886681098,3.7577939381724734
34,7.0,1,3,26,4,3.044522437723423,1.8578142692408621
25,12.0,0,4,0,5,0.6931471805599453,1.6100723033997255
50,7.0,0,1,17,1,3.9318256327243257,3.509759815819265
46,7.0,0,3,8,1,4.110873864173311,3.101206778428872
16,9.319762933421956,0,3,22,5,1.0986122886681098,1.2171722373042961
65,11.0,1,3,0,4,7.048386408721883,6.922729289371039
50,10.0,0,3,16,4,1.0986122886681098,5.075138993061654
40,7.0,1,4,0,5,14.657556508326731,14.032207136258204
44,12.0,1,3,22,4,7.057036981697891,7.036282005029718
21,7.0,1,3,3,5,1.0986122886681098,7.305206056127739
33,10.0,1,3,23,5,13.920960969581335,4.302124572937737
31,9.319762933421956,1,3,1,3,7.048386408721883,7.013290469741463
25,12.0,1,1,25,5,0.6931471805599453,3.3723143411976264
53,10.0,0,1,8,0,13.920888973461896,6.7465006226691955
24,10.0,0,4,17,5,0.6931471805599453,1.5409393502068776
26,7.0,1,3,0,5,14.567450565982265,6.6217476133031274
17,9.319762933421956,0,3,18,5,0.6931471805599453,0.8837045184511129
46,13.0,0,1,21,4,7.048386408721883,7.056090353231543
31,10.0,1,3,1,2,1.0986122886681098,2.8071213995386763
64,5.0,0,4,17,5,0.6931471805599453,1.264477327975595
21,7.0,0,3,14,5,0.6931471805599453,1.3716086021143155
21,10.0,1,3,9,2,3.713572066704308,2.0408907940946235
56,7.0,1,3,13,5,0.6931471805599453,8.892218359319656
44,12.0,0,1,0,4,7.048386408721883,5.834789589670601
35,12.0,0,3,12,2,3.044522437723423,3.1151260723528797
35,10.0,1,1,18,5,0.6931471805599453,8.083832647371928
56,7.0,0,3,6,5,1.0986122886681098,1.1873646843332615
19,10.0,1,4,12,2,1.3862943611198906,3.3107729762236495
15,9.319762933421956,0,1,4,5,0.6931471805599453,0.8199612200863465
19,10.0,1,1,7,2,1.0986122886681098,2.696206882030995
34,10.0,0,1,25,5,0.6931471805599453,0.8775051805106512
57,10.0,0,3,2,5,3.9318256327243257,1.7362310466486883
49,10.0,1,3,14,0,12.433694155803968,12.062940011007562
30,10.0,0,3,1,5,0.6931471805599453,0.8452705629817384
30,10.0,0,3,9,4,1.0986122886681098,3.426712920709261
48,10.0,0,1,11,2,1.0986122886681098,2.5731230250473494
40,12.0,0,3,18,2,3.713572066704308,2.424225203005137
23,10.0,1,3,5,5,0.6931471805599453,8.258085071103675
26,10.0,1,3,12,5,0.6931471805599453,8.454500808305752
29,10.0,0,3,24,2,3.044522437723423,2.8791288097609407
20,9.319762933421956,1,3,14,2,3.044522437723423,3.6254930219585577
34,10.0,0,3,13,2,3.9318256327243257,4.066735579691912
21,7.0,1,3,5,5,3.9318256327243257,10.387853306256556
53,7.0,1,3,3,5,13.929848555173182,14.280704859707885
39,10.0,1,1,16,2,3.044522437723423,3.0234058123052927
33,13.0,1,3,1,3,7.057036981697891,6.070420985447039
28,7.0,1,3,3,5,3.9318256327243257,13.04082603760458
59,9.319762933421956,0,3,4,5,0.6931471805599453,4.859202965246296
18,9.319762933421956,1,1,22,5,0.6931471805599453,4.484625931378292
18,10.0,0,3,2,5,0.6931471805599453,1.4216615479117078
31,9.319762933421956,0,2,19,4,7.030857476116121,5.77081995976036
41,12.0,0,1,25,4,7.030857476116121,7.042035278710944
41,7.0,1,3,17,5,0.6931471805599453,8.017122691826989
19,10.0,0,3,17,5,1.0986122886681098,0.730449970505897
40,12.0,0,3,24,4,7.048386408721883,7.007980655169249
40,10.0,1,3,17,4,7.030857476116121,6.088385340411817
30,7.0,0,4,11,5,0.6931471805599453,3.9559689641521327
55,12.0,0,1,17,4,7.057036981697891,4.244123529562129
25,10.0,0,3,5,5,0.6931471805599453,2.8059351850259873
65,7.0,1,3,14,5,12.310982059456911,7.173526072677098
40,14.0,1,1,10,4,7.065613363597717,7.05264228404347
57,12.0,1,3,6,4,7.057036981697891,7.051218085530272
50,9.319762933421956,0,3,1,5,0.6931471805599453,5.5863306865215465
23,10.0,0,3,15,2,3.044522437723423,3.0897937672408533
42,10.0,0,3,16,5,1.6094379124341005,8.881459943597456
45,10.0,0,3,14,5,2.5649493574615367,2.0618980674462444
45,7.0,1,3,24,5,14.562748591094222,1.325054871355666
20,9.319762933421956,1,3,15,5,14.567450565982265,1.3181843457285154
33,9.319762933421956,0,3,12,2,3.044522437723423,2.812358140551751
54,7.0,1,3,21,5,14.657561678251389,14.43480347114478
63,5.0,0,3,6,5,0.6931471805599453,2.726634845888595
39,12.0,0,3,24,2,1.0986122886681098,2.43874716804942
21,9.319762933421956,0,1,6,2,3.713572066704308,3.4461557190008256
30,7.0,0,1,20,5,14.567455280481612,3.512299486109927
18,9.319762933421956,1,1,1,2,3.044522437723423,2.462901655888453
58,12.0,0,1,1,4,7.048386408721883,7.0453342580990155
37,10.0,0,1,23,1,3.044522437723423,4.005886228573612
43,13.0,1,1,13,4,7.065613363597717,7.055564450960982
38,10.0,0,3,12,2,4.262679877041316,1.974565925942876
36,10.0,1,4,10,5,0.6931471805599453,4.003693496488462
51,7.0,1,1,18,2,3.044522437723423,3.109456136588179
43,12.0,0,3,17,4,7.030857476116121,7.000490808875709
49,7.0,0,4,19,5,1.0986122886681098,6.961185100908676
42,7.0,1,4,24,5,0.6931471805599453,4.1349499264897585
32,10.0,0,1,22,2,3.044522437723423,3.280459581122127
48,13.0,0,4,24,4,7.048386408721883,6.936670045766724
48,7.0,0,3,24,5,0.6931471805599453,2.0536535247741083
49,13.0,0,1,1,4,7.039660349862076,6.545293748348301
18,7.0,1,1,16,2,1.0986122886681098,3.273357081095107
41,7.0,0,1,12,5,0.6931471805599453,9.00956422056538
38,10.0,1,3,17,5,0.6931471805599453,7.557499633296318
30,12.0,1,3,10,5,14.567450565982265,8.615656081826799
34,7.0,0,3,12,2,1.0986122886681098,2.3667892682724867
74,7.0,1,3,26,5,14.613525282691564,4.565477254779118
48,10.0,1,3,10,4,7.030857476116121,6.5984234891977005
43,10.0,0,3,8,2,3.044522437723423,3.7488477294787543
51,7.0,1,3,9,2,3.044522437723423,3.266885309634795
50,10.0,1,1,15,5,1.0986122886681098,6.310593276452438
65,7.0,1,3,22,1,1.0986122886681098,3.050776960152203
32,10.0,0,1,23,5,1.0986122886681098,3.0739835099997412
40,12.0,1,1,20,4,7.057036981697891,7.048399265228514
51,12.0,0,4,2,4,7.1049654482698426,7.002874913190663
42,10.0,0,3,16,5,3.044522437723423,8.881459943597456
36,7.0,1,1,13,5,14.562743854352831,4.993797839057723
47,10.0,1,3,4,5,3.044522437723423,3.397286538726247
46,10.0,0,3,16,2,1.6094379124341005,3.264858574987435
64,9.319762933421956,0,3,24,5,0.6931471805599453,2.595449251873778
16,9.319762933421956,1,3,15,5,0.6931471805599453,0.7860669991931534
48,7.0,0,1,21,5,1.0986122886681098,4.646850534627515
24,9.319762933421956,1,4,2,2,3.9318256327243257,3.1039524321577425
54,10.0,1,3,15,2,3.044522437723423,2.688810362467576
26,10.0,0,3,4,2,3.044522437723423,2.5843897784878114
55,7.0,0,1,1,5,0.6931471805599453,1.0634477375126936
32,10.0,0,3,13,5,1.0986122886681098,1.0413885841647514
58,7.0,0,1,21,4,7.030857476116121,6.624571519326937
37,10.0,0,3,4,5,14.567455280481612,0.9680162918847529
63,9.319762933421956,0,1,26,5,14.56272964399405,1.9759616941449323
59,9.319762933421956,1,3,26,5,14.740214201844902,13.849943459753836
42,10.0,0,1,19,5,0.6931471805599453,10.744267269589498
60,10.0,1,3,21,5,14.77911646197985,12.3305793452412
39,10.0,1,1,26,2,2.5649493574615367,3.0895598191831373
17,9.319762933421956,0,3,8,2,4.394449154672439,2.913039106103966
26,10.0,0,3,24,5,3.044522437723423,1.7831440814228787
56,5.0,1,3,17,5,0.6931471805599453,1.6927035480636317
19,7.0,1,3,4,5,0.6931471805599453,4.014871195893942
20,10.0,1,1,11,3,7.039660349862076,7.046579192724239
42,12.0,0,3,10,4,7.039660349862076,6.819715837459618
45,13.0,1,1,25,4,7.065613363597717,7.0534217405218165
57,7.0,1,1,24,5,14.567455280481612,8.68330079256403
46,7.0,1,1,13,5,14.657556508326731,11.277596089469236
36,7.0,1,3,3,5,0.6931471805599453,14.247673524432349
51,12.0,0,1,14,4,7.057036981697891,7.050063417032728
28,12.0,0,3,7,1,1.0986122886681098,2.990514493189683
50,10.0,0,3,0,5,3.9318256327243257,4.200932819213333
25,7.0,1,3,5,5,0.6931471805599453,2.195276518356599
20,10.0,1,4,10,2,1.0986122886681098,2.6158224902862064
45,10.0,1,4,9,4,7.039660349862076,4.145814865492556
41,12.0,0,3,1,2,4.110873864173311,2.3709933184024927
32,10.0,1,1,26,5,14.56746470941363,8.396853519296174
32,12.0,1,3,7,4,7.074116816197362,7.044451953545115
48,10.0,0,1,21,2,3.9318256327243257,2.727981757412873
31,10.0,1,3,21,2,16.21340637621704,1.9779754985243805
49,7.0,1,3,9,5,14.775286359224976,13.802912175255035
21,10.0,0,3,24,5,1.0986122886681098,0.8947984943257388
21,7.0,1,3,0,2,3.044522437723423,2.995944985908102
28,9.319762933421956,0,3,16,2,3.044522437723423,2.373575463413557
50,7.0,0,1,5,0,3.044522437723423,5.932724361874444
35,12.0,1,1,2,2,1.0986122886681098,3.1212890510708724
53,10.0,1,3,26,4,7.030857476116121,6.986282535578286
24,9.319762933421956,1,1,7,5,0.6931471805599453,5.8338251703252455
66,12.0,0,1,8,4,7.065613363597717,6.4882161427004235
29,10.0,1,4,12,4,7.074116816197362,4.774410295468454
39,10.0,0,1,9,4,3.044522437723423,6.7350280175794985
45,10.0,0,4,26,4,7.048386408721883,6.356565104733138
31,12.0,1,3,10,4,7.030857476116121,7.124782405859421
71,7.0,0,1,6,5,0.6931471805599453,4.367310732136112
50,10.0,0,3,12,5,0.6931471805599453,0.9832226461658969
49,9.319762933421956,1,4,1,2,1.0986122886681098,1.8710165139691726
45,7.0,0,3,16,5,0.6931471805599453,3.9799665264498487
42,13.0,0,3,6,4,7.048386408721883,7.054759223847441
53,7.0,0,3,2,1,3.044522437723423,2.1792020439788145
58,10.0,1,3,5,5,3.044522437723423,6.2969069244925535
32,10.0,1,1,17,3,7.039660349862076,7.000147046918346
47,10.0,1,1,24,2,3.9318256327243257,2.1520535176991054
32,10.0,1,3,15,2,4.394449154672439,2.5992968566139463
47,9.319762933421956,1,3,8,5,3.044522437723423,8.962235727168355
62,12.0,1,1,25,5,14.567483567010957,9.48242134148426
50,7.0,1,3,16,5,0.6931471805599453,9.195297178430957
26,10.0,0,3,16,5,0.6931471805599453,2.698782288400137
31,10.0,1,3,24,5,14.779108831656794,4.623000909362051
50,7.0,1,1,16,2,1.0986122886681098,2.4038540073876122
19,7.0,0,3,26,1,3.044522437723423,3.2667175646236304
57,14.0,1,3,3,4,7.065613363597717,7.053426270851646
26,10.0,0,3,0,2,3.044522437723423,2.8204874967939073
18,10.0,1,4,9,2,3.044522437723423,3.8147361035310077
15,9.319762933421956,1,3,17,5,0.6931471805599453,1.0070891433993
39,12.0,1,3,1,4,7.080026499922591,7.0382449649763785
29,13.0,1,1,26,4,7.10085190894405,6.58385528193433
53,7.0,1,1,14,5,3.9318256327243257,3.35812628194263
52,7.0,1,1,19,5,1.0986122886681098,13.753696432278886
26,10.0,1,1,0,4,3.044522437723423,3.668708932436453
17,9.319762933421956,1,3,3,2,1.0986122886681098,3.1345091895107515
19,7.0,0,3,5,5,0.6931471805599453,1.127917112314069
34,7.0,0,3,18,5,0.6931471805599453,0.7336936913707623
28,7.0,1,3,6,5,1.0986122886681098,3.594212916082442
26,7.0,1,3,1,5,0.6931471805599453,8.20195216331516
65,12.0,0,3,2,4,7.030857476116121,7.042361003827349
77,12.0,1,1,8,0,14.56746470941363,14.439505335155058
26,7.0,1,3,22,5,0.6931471805599453,8.728121923141208
37,10.0,0,1,5,2,3.044522437723423,2.5606814700421303
18,10.0,0,1,13,2,3.044522437723423,3.6893501931610366
34,9.319762933421956,1,3,9,2,3.044522437723423,3.139554508447201
48,7.0,0,3,5,2,4.394449154672439,3.195726274745258
23,10.0,0,4,17,5,0.6931471805599453,2.4242237050698536
40,7.0,1,3,1,5,0.6931471805599453,2.1230237171905197
34,12.0,0,1,18,2,2.5649493574615367,2.4276736269368255
56,10.0,0,1,25,2,4.394449154672439,3.137384483361572
38,7.0,1,3,4,5,1.0986122886681098,6.528504347619662
40,7.0,0,3,22,1,3.044522437723423,1.9208814623577484
66,5.0,0,1,25,5,0.6931471805599453,2.643750248359901
53,7.0,1,3,17,5,14.567450565982265,7.738107510212306
53,12.0,1,1,2,4,7.057036981697891,7.057020166935171
47,10.0,0,1,19,2,3.044522437723423,2.883532931938895
